struct;co2_ads [mg/g];q_st_co2_ads [kJ/mol];co2_des [mg/g];q_st_co2_des [kJ/mol];n2_ads [mg/g];q_st_n2_ads [kJ/mol]
kts_30-01-01_30-01-01_30-01-01_30-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;261.99847989209695;11.601530067359645;2.6004811899959996;10.711036547324026;56.126464906604006;5.725612931229375
nnd_16-02-06_16-02-06_03-02-06_03-02-06_03-02-06_04-02-06;1211.9170900956838;4.312738144913486;10.854001366655998;3.5933139312871534;629.735952106719;2.9195589923949257
pnb_31-02-08_31-02-08_07-10-08_06-10-08_07-10-08;559.383639257772;15.531144136465823;4.29845921253;12.992659297685798;63.271055701848;6.462648715429259
sdt_29-01-01_28-01-01_08-08-01_08-08-01_08-08-01;406.8531500118399;8.567165244334806;3.4968075921449997;6.787483910281442;142.94746347569998;3.755255378731275
csi_28-02-04_28-02-04_28-02-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04;402.177247499937;7.3621124611435;3.939172007706;7.026367687299401;147.23062264601597;3.5776373840011133
zeb_28-02-08_29-02-08_31-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;480.6520157692298;6.743016056707725;4.313085983132002;6.108344258421901;180.46083000972;3.872209806025079
eed_32-03-12_31-03-12_29-03-12_08-12-12_08-12-12;599.956877808449;9.226687253303314;6.266315201127001;8.913013014430907;189.975570066964;3.4614361225020605
epu-a_16-03-12_16-03-12_16-03-12_28-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;807.1663496682538;6.1048307980668985;7.601115780149999;5.674981207291827;337.60159754764;2.9461375334608566
bpr_23-10-08_23-10-08_01-02-08_01-02-08;463.54538723875197;7.519717378969887;4.1387981003459995;6.215291878294726;172.31599138270496;3.3753545496955413
twt-b_14-03-04_13-02-04_None_None;371.5282373947765;8.770132314689931;2.0174439869964997;9.500946676444237;117.60249105350998;4.262292376850707
iss_28-01-01_29-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01;362.70864742336;8.558367661919124;4.153689867619998;5.983080960779679;132.19756613779998;3.794285567425694
yav-d-a_34-11-10_34-11-10_34-11-10_03-06-10_03-06-10_03-06-10_04-06-10;463.65483664292503;8.329860769837834;4.474993515775;5.815255934144256;170.85997930333997;3.5306017019212117
pnb_24-02-08_24-02-08_08-10-08_09-10-08_08-10-08;254.0938432802354;17.627791925091586;2.2671932345668893;13.866138415331225;34.044780521014175;7.806756690038769
fuf_25-08-01_25-08-01_02-01-01_02-01-01_01-01-01;528.30835534792;6.6354187876152455;4.516625835875999;5.525517756237996;224.26642432427704;3.2259565441418645
hne_12-02-06_11-02-06_11-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06;286.159054816752;14.043173836123051;2.8789468786319996;13.277779119497945;44.478508232421405;5.184214584069446
ukd_29-03-12_08-12-12_09-12-12_09-12-12;475.7622824600639;12.834225804149167;4.730989108139999;10.831190201667305;98.536637976828;4.868898628003897
sln_12-02-06_11-02-06_28-02-06_01-02-06_01-02-06_01-02-06;577.4213155444651;5.9503302416140125;6.084722173581;4.59834413851433;253.50920547669497;3.2850261588935954
twt-b_13-02-06_11-02-06_01-02-06_02-02-06;526.3788310027192;7.260930076400963;5.265250879716;6.66216487984007;218.498795020385;3.1624675821300445
tta_16-03-09_16-03-09_16-03-09_05-05-09_05-05-09_05-05-09;1815.3332190593287;4.24657345757962;17.232245779040998;3.8844791570239705;976.8428074560002;2.779494595284159
tpy_14-02-08_14-02-08_14-02-08_06-10-08_06-10-08_06-10-08;1110.713569463892;4.3809402936981625;11.394010267881;3.539193207644859;579.990138716056;2.95435877520749
rra_30-01-01_12-01-01_12-01-01_06-08-01_06-08-01_06-08-01;390.09574104921506;8.355097701828157;3.268070090589;6.8316154669020035;129.53862577985;3.75030027877299
cqh_21-08-01_25-08-01_25-08-01_02-01-01_02-01-01_02-01-01;136.50596336159902;14.339601730490608;1.082016303407;11.101161363633238;23.153137599289504;6.726034961179181
bpu_32-02-06_32-02-06_02-02-06_01-02-06_01-02-06_01-02-06;1040.5526847189765;4.742619396321522;9.715024693663997;4.196585156397436;508.2140860931521;2.70163756585514
cmc_30-03-12_30-03-12_30-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;566.4114561768849;13.418732735042102;5.564123587759;11.857055684678011;104.95314755076001;4.642786031844014
cal-d_28-02-06_29-02-06_28-02-06_28-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;670.542186201536;6.776072831255733;6.210514973576004;5.050386804621807;289.1320776920801;3.1356766020362574
tbd_11-02-05_11-02-05_04-04-05_04-04-05;686.5136814177121;10.013186134131509;6.998723181480001;9.560482423300924;199.72314606080002;3.3075914468436145
tty-a_16-03-04_16-03-04_28-03-04_02-02-04_02-02-04_02-02-04_02-02-04_02-02-04_02-02-04;633.774435699008;6.293740963363185;5.219487117106;5.741357862920767;294.711895455561;3.1448393526300302
srs-a-c_14-04-05_03-02-05_04-02-05;1960.431140459968;4.5343570196591765;17.888886452999998;3.611309945742107;1023.8502817888167;2.7333082674232982
etf_14-03-12_07-12-12_07-12-12_07-12-12;658.928183697528;7.076527899665693;5.951585844496;5.91703095843871;265.12761389282997;3.126126260724782
tfp-a_12-03-09_12-03-09_12-03-09_12-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;1604.0234888782004;5.59064896390891;15.071955790632005;4.276360063834285;813.0045235867302;2.73838627221444
cla_28-02-06_29-02-06_28-02-06_29-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;605.117205707608;6.255844328849267;5.415091635096;5.570323243301506;253.399127428008;3.3236684657440914
kgp_13-05-09_13-05-09_13-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;966.6609644048;5.9224669883691385;9.004992117199999;5.762109772792442;437.806606977948;3.0356051670555546
srs-b_16-03-04_12-03-04_05-02-04;1091.301557835684;5.3580899793370245;10.214252478348;4.730098226694961;543.8164994246399;2.9613722792826302
pts-f_28-02-04_16-02-04_01-03-04_01-03-04_01-03-04;652.1758597845442;5.928694983427078;6.1472492584100005;4.724469936091861;286.96703238917695;2.991968528598036
bpf_23-08-01_23-08-01_03-01-01_03-01-01_03-01-01_03-01-01_03-01-01;584.3129705407258;5.7760376447202635;5.0011225303049995;4.853345152124488;256.579482584568;3.481483035161411
mml-a_14-02-04_14-02-04_14-02-04_14-02-04_14-02-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04;2438.393856019308;3.7366878874378653;22.937544271728;3.0203765038021206;1373.9464194919365;2.5520528504780073
twt-b_19-08-01_13-01-01_None_None;348.91147675156293;7.477910228300499;2.7274492971315003;7.452214044865918;123.842181211254;4.067101377103758
jea_11-04-05_30-04-05_03-02-05_03-02-05_03-02-05;723.4682892535999;8.809867318045029;6.61763330096;7.854097186539719;241.3549571268;3.3792049659919217
hbt_24-05-09_32-05-09_24-05-09_02-03-09_02-03-09_02-03-09;373.8340078396109;16.605844974191474;3.8069817404629993;17.139391631644475;45.1058777160315;6.168401580476448
llj-a_30-02-06_12-02-06_12-02-06_12-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06;1160.08510288099;5.073544104338066;10.170307742165999;3.7826797597999287;580.845518989896;2.679538829421501
ict_30-02-06_02-02-06_01-02-06_01-02-06;323.984281279806;8.194889561886031;2.882422431315;5.966158685559293;96.834054655125;3.98005687359272
pts-f_28-02-08_16-02-08_10-10-08_10-10-08_10-10-08;754.2130626788103;5.676186797288727;8.338561762010004;3.869151360189084;361.38679203796;2.9856804988318335
ssb-a_13-01-01_13-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;1221.7906288152;4.667245038412847;12.005707992911999;3.858820307742977;643.3989636305839;2.914621789903451
fes_14-02-04_04-03-04_03-03-04;354.49506128454817;15.255387735508542;2.7488781999805627;12.710518983189026;46.407858228361434;6.860752659376344
urh_29-02-08_30-02-08_31-02-08_07-10-08_07-10-08;337.78996130803506;10.387128684280333;3.3291031693649997;9.532754892463817;79.50891269560799;4.5136890483047845
scp-a_30-03-12_12-03-12_12-03-12_12-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;530.71434513342;14.656303711001026;5.538189807359999;14.974131258721574;73.159499542312;4.8182768958755195
llj-a_28-02-06_16-02-06_16-02-06_16-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06;1711.6231799196198;4.442155554635328;15.733185138659994;3.4354661083651745;921.5745895112907;2.7810072764511333
ana-f_16-02-05_14-04-05_None_None_None;885.4782630233279;5.952842931117657;8.295203771312003;5.665421917596598;377.61356997035415;3.1206840428885103
phx-a_15-03-12_15-03-12_15-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;2349.3090851966776;4.01785096767238;22.451255581392;3.7062997331033407;1307.5525181186279;2.635328033114002
wut_28-02-05_28-02-05_05-04-05_05-04-05_05-04-05;611.0524695432962;10.165865850206378;5.843669314823999;10.861733477188766;180.79939712773998;3.2726523950031536
maw_31-04-05_16-04-05_04-02-05_04-02-05;797.693063767996;7.120278747650338;7.489518947811999;6.550812285405235;322.66146779494596;3.120179472966283
bpr_22-12-12_14-03-12_None_None;451.98031636714796;8.749058576107483;4.3240649561160005;6.505288415306072;137.184043477663;4.023247419857617
xaa_11-02-05_12-02-05_05-04-05_05-04-05;1346.8363613534896;5.451862875323376;11.900301413379998;4.666339859241084;642.679019351418;2.8458619998936823
lon-b_28-05-09_29-05-09_04-03-09_04-03-09;657.8459998357579;7.074639102278585;4.395897092119999;5.6491079526094605;252.46070801387097;3.393189128957907
ukm_30-01-01_09-08-01_09-08-01_09-08-01_09-08-01;345.2881745557221;18.070043917630105;4.121555819699;17.528214779854462;42.6768142251;8.844855628146037
nir_11-03-04_30-03-04_05-02-04_05-02-04_05-02-04_05-02-04_05-02-04;641.8786259691819;5.855807320565077;5.341887880781001;4.998309522952841;262.0924314891479;3.3092846017325024
hyx-a_13-04-05_13-04-05_13-04-05_13-04-05_13-04-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05;2122.918038422623;4.942056516757586;19.825201998654002;3.859163778463635;1113.309019513786;2.8201031745156877
cxg-a_28-01-01_16-01-01_16-01-01_16-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;1021.844172338528;4.385437225082332;9.705234433080001;3.5159511443646676;536.56438045071;2.8320693646849513
tfk-a_32-05-09_32-05-09_32-05-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09;2603.98724794442;4.727933923043077;22.516847527522;3.1524949571911716;1416.7399575519587;2.667625057132732
nor_31-05-09_28-05-09_02-03-09_02-03-09_02-03-09_02-03-09;504.9070125505919;8.698508245928288;4.370527250658002;8.168610211523582;173.20544819538998;3.6121901547387236
ffc_24-02-05_24-02-05_16-02-05_01-04-05_01-04-05;915.6472480203005;7.1269280414188865;7.7486627972500015;5.5451058225825856;398.474861909525;2.8976765848982904
cli_29-02-06_28-02-06_28-02-06_28-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;536.2071219764599;7.471862073840213;4.961299574064001;6.597074147615838;206.55316705915996;3.4549537456487323
ths-b-c_19-10-08_13-02-08_None_None;353.5295884010846;10.398860361184516;2.9644493544705006;7.113032767765;91.8322075138715;4.558720379267142
itv_28-02-06_29-02-06_None_None;392.14222864544837;10.915644595755662;3.749936429509499;9.864522365824703;76.46285400279749;4.9119892533175
cds-a_14-02-04_13-02-04_04-03-04_04-03-04_04-03-04;1190.1979828915205;4.782324013209427;12.504774065940001;3.659151385277836;614.1704252723638;2.9218882155539285
urh_29-03-12_30-03-12_31-03-12_10-12-12_10-12-12;509.81007854188493;9.843499080581156;5.217494996065001;11.364961757212255;119.539081108158;3.8425396840139494
icc-a_12-03-09_12-03-09_02-05-09_02-05-09_02-05-09_02-05-09;514.7413184061239;9.029295813153484;4.539845715016;8.346396508747791;160.790627820032;3.2995631987677867
zmj_21-08-01_21-08-01_25-08-01_25-08-01_02-01-01_02-01-01_02-01-01_02-01-01_02-01-01;538.581199233945;6.281510277987528;5.568507580013001;5.653566355951028;216.28476346573797;3.3723256186346977
sln_23-08-01_23-08-01_29-01-01_None_None_None;355.87399979835004;10.451377627078527;3.7784153065010018;10.297112156169414;90.27430525019399;4.264487845549088
nom_24-02-06_29-02-06_04-02-06_04-02-06;825.18405203157;6.702673729731532;7.852155685834997;4.524653998765839;379.49385800367;3.1415984518244056
lwg-a_13-02-04_13-02-04_13-02-04_13-02-04_13-02-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04;1540.8971675662801;4.203345415857692;14.295408860520006;3.0350009937978566;840.326258040327;2.8318067167649
pcu-h_23-12-12_01-03-12_02-03-12;594.564660564517;7.393259778058741;5.906670615866999;5.197151469823852;200.87953919002197;3.1895232202058548
iab_24-05-09_24-05-09_12-03-09_None_None;467.248337204691;9.001311457893914;4.117340287518;9.342646390504196;108.69713757957994;4.217416898426919
ooe_11-02-08_11-02-08_11-02-08_07-10-08_07-10-08_07-10-08;365.192501802394;8.470154555535261;3.1826745826120004;6.860663860021088;125.03925212533998;4.19540419885091
bam_28-02-06_28-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1077.619550282913;4.470798094861653;10.351930662045;4.598194358105694;543.6992672357479;2.8098797753553626
tdd_28-02-08_28-02-08_28-02-08_28-02-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08;712.1522064510681;6.553960200440617;6.631559823890001;4.867611462277228;312.22811347587003;3.2630275452823625
ooe_12-02-08_12-02-08_12-02-08_06-10-08_06-10-08_06-10-08;410.86072065707305;9.301264767300916;3.7575565330810017;7.829619945152269;126.79665722813598;4.106971894347166
ths-b-c_11-03-12_11-03-12_09-12-12_08-12-12;570.0398332877404;18.330641111664647;5.147149215349491;15.305679122006906;54.857299488599345;6.924752125169546
rho_29-02-08_08-10-08_09-10-08;498.1314187663181;8.7017936647594;4.424483410954;8.421123555364503;175.0050676819441;3.989829278262853
nju_28-02-06_31-02-06_16-02-06_03-02-06_04-02-06;1437.2684143032282;3.9625986871295082;13.450447629866;3.56273228860879;757.1874908111071;2.790242906358862
hnb_13-02-06_13-02-06_04-02-06_03-02-06;262.49147176804996;11.733999056358185;2.67579246167;8.598025176427438;62.407573296334746;4.4939208296859885
nju_29-01-01_31-01-01_13-01-01_09-08-01_09-08-01;696.122799051836;6.271283042419299;6.408010141312003;5.889756976667784;310.82122892537603;3.0673012143624963
sbr_28-02-08_31-02-08_25-10-08_None_None;372.1930809394699;9.968572000609553;3.476377182978;8.776761783711281;86.37026620340299;4.996336397375585
ths-b_12-03-09_15-03-09_03-05-09_03-05-09;1120.021902390924;5.4921893944108415;11.24761970696;3.5899917019648284;552.709987522224;2.7923972036181435
cee-a_11-04-05_11-04-05_11-04-05_11-04-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05;1522.7092745431762;6.334470747287519;14.807159789348;4.4263674723926565;724.5594235848482;2.8849052800657184
bat_29-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;738.6142876894078;8.119018400465487;6.773403003743999;7.988034890341248;253.1498105473399;3.3776761834844313
zyg-a_18-12-12_18-12-12_18-12-12_18-12-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12_03-03-12;1315.2838557453513;5.499017368704264;12.602208999762;4.1253806358615535;635.6161438564301;2.9456014966396213
vfi_28-02-08_28-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;462.27368291261496;8.829844734170283;4.09218993415;6.943966643488037;153.20475783545402;3.935844378198752
frf-a_14-01-01_14-01-01_14-01-01_14-01-01_14-01-01_14-01-01_14-01-01_14-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;1538.6096249711502;4.336416242103398;14.839078438839998;3.724925304940794;829.21006404067;2.7578731210663165
cqz_31-02-06_16-02-06_31-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;264.5552630314747;14.378223224377265;2.4092010082409336;13.127764896972561;37.973392551140925;6.068522587325378
ths-b-c_16-02-06_14-02-06_03-02-06_03-02-06;658.3974488418601;6.0631084212841735;6.6203866148;5.489583226756059;289.2965680329121;3.0609946547143485
phw_16-01-01_28-01-01_08-08-01_08-08-01;446.20511600151303;6.2094006305049865;4.030580790181;5.819034639167142;178.876202556739;3.4084058905515584
ffc_25-08-01_25-08-01_17-08-01_04-01-01_04-01-01;587.2207365987999;7.52120052526321;5.461346098;3.5415025237749735;255.00105533881595;3.3776507278645087
upa_28-02-06_01-02-06_02-02-06_01-02-06;382.99256073486197;9.782862628879002;3.8161873329500002;7.027552843176345;116.01479897243999;4.112120847455862
ulf_31-03-12_08-12-12_09-12-12_09-12-12;597.450698878681;10.038123688543472;6.229172636907;11.040415391187127;176.552259842112;3.809518343172149
gfy-a_16-01-01_16-01-01_16-01-01_28-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;1196.844491229288;4.3368986392369795;11.08933160082;3.4720897133752855;640.563179874875;2.838267584414204
fua_30-03-12_30-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;485.93877671781405;15.561488863766996;5.024803999306;15.353169723213322;82.938570087402;6.020444464096083
bpl_14-02-08_13-02-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08;593.8109449313599;6.171253113669763;5.085771772608001;5.927695226248107;260.4037998306251;3.1843105389419017
fjh_32-02-06_24-02-06_24-02-06_05-02-06_05-02-06;1117.4679804167802;5.594001873575718;10.54634979637;3.976108782352817;553.76187001366;3.0625056889056355
dnj-a_12-03-04_12-03-04_12-03-04_12-03-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04;1224.372716563461;5.6842949200078445;11.321668438326006;4.320439983096255;614.8543906358401;2.9958165049570393
twt-c_12-04-05_04-02-05_03-02-05;435.9252264506777;12.888365867954414;4.3318772071559986;13.266789070367928;70.37045787935627;4.942617711873117
cza_24-02-06_15-02-06_15-02-06_02-02-06_01-02-06;981.7830881129249;4.810025288354644;9.30612472524;4.327864886578064;504.315948055395;3.041614515564401
gee_24-01-01_15-01-01_24-01-01_09-08-01_09-08-01;598.0963378461017;6.2488316655269545;6.204281220035999;4.973608515849543;270.55592264877004;3.056686943097998
ths-b-c_21-10-08_19-10-08_02-02-08_02-02-08;163.3082773612331;14.391910935425864;1.373412396417599;10.981801570674005;24.262374236111345;6.117558527512549
cef-a_12-03-12_12-03-12_12-03-12_30-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;635.000553733398;9.841010354853356;7.601564461539001;13.471946817810078;159.17326556100295;3.6799600246334796
epe_30-04-05_32-02-05_30-04-05_None_None;665.0373875662649;12.779647023652243;6.5179086207199965;11.626364700294669;130.670868614738;3.4760284377954216
srs-a_21-12-12_05-03-12_05-03-12;3303.5999072653644;3.67618651469995;31.421176566455003;3.4134008210075066;1836.5634775697645;2.6786214577848986
ths-b-c_19-12-12_13-03-12_None_None;411.68955657336016;10.42188763787877;3.473311395408;8.284760017995401;84.57659613068499;4.5893265179456915
ofp_12-02-06_28-02-06_29-02-06_01-02-06_02-02-06;524.0552544715529;6.572658523774704;5.228871024341999;4.1750498292576275;223.42348582794997;3.251453978540194
icf_28-03-12_28-03-12_08-12-12_08-12-12_08-12-12_08-12-12;459.346524747924;12.2338949754496;3.942848994238;10.453051814684784;89.36924357435001;4.558486940373559
etp_12-03-12_11-03-12_07-12-12_07-12-12_07-12-12;525.2393469792001;13.711321462462768;5.114976198780001;11.74410312551982;90.998287958736;4.5321486901866885
ffd_29-02-06_31-02-06_14-02-06_14-02-06_04-02-06_04-02-06_04-02-06_04-02-06;958.986399166895;5.111101432152352;8.284015448642;4.529813745699954;464.31086444122;2.826716605400678
bbz_29-05-09_29-05-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09;1006.551448217685;6.4996435888739725;9.418659428465002;4.3628868396885006;458.874362148051;2.9579873785268163
uta_12-01-01_07-08-01_06-08-01;410.01359098243995;8.130541213335775;3.4930509561849994;7.554432707036081;131.17487900202002;3.5394805950192123
ood-a_16-02-06_16-02-06_16-02-06_28-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;1701.827439743031;4.2912295944457295;16.193539410095998;3.807709515818281;918.52584012696;2.7186902522548997
xaa_13-03-12_13-03-12_09-12-12_09-12-12;759.8868354679248;6.921862409205813;7.208656955194999;6.620506699062481;313.29336453959996;3.2119603907925156
srs-b_23-12-12_23-12-12_03-03-12;761.9907010665021;6.392570661050475;7.290627042062;6.693409138295604;319.800897801549;3.045556862295757
lrk_20-10-08_20-10-08_25-10-08_05-02-08_05-02-08_05-02-08_05-02-08_05-02-08_05-02-08_05-02-08;1008.4394792270998;4.883470238336039;9.381478487069998;3.7671321522360226;508.01039742616797;3.041221925125409
ths-b-c+_13-03-12_16-03-12_07-12-12_07-12-12;424.751002981448;8.88507133111367;3.9781219865920012;9.165976876939917;110.398283024946;3.9864762114068784
thj_29-02-04_29-02-04_04-03-04_04-03-04_04-03-04;485.99134786785004;7.920213866587456;4.18619734368;7.1294589749134625;169.91264739156404;3.2682857770734315
ycs_11-04-05_11-04-05_30-04-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05;1551.6063988847638;5.967344301039143;13.825206860814;5.129885726591362;685.4265783105689;2.8727687061580176
sdt_28-01-01_28-01-01_06-08-01_06-08-01_07-08-01;361.89653315382895;7.607015044562537;3.0381941197640003;6.777886630458669;131.48382237246201;3.6882938029386865
bpu_11-02-06_11-02-06_03-02-06_03-02-06_03-02-06_03-02-06;628.0260340792199;6.5796763835103524;6.0135879159600005;5.908877337092107;275.18613492265393;3.5020943602586168
srs-a-c_16-04-05_03-02-05_03-02-05;1751.7643059445745;4.7989656147156845;16.243360830449998;4.062858520694335;896.724212565825;2.7485702029301997
wiy_18-10-08_03-02-08_03-02-08_03-02-08;458.86281617847663;9.253087870511141;3.731625216161566;7.085078127285329;129.61552051741148;4.0224735082808
ftd_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;507.0464182391401;10.976093913647444;4.731119972279999;10.271430182373072;125.716868070148;4.0241498709625985
tfp-a_14-01-01_14-01-01_14-01-01_14-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;2463.22543641473;3.656055846027425;23.26776457079001;3.880274945595688;1376.8342940031116;2.7457500467954827
fuo_30-03-12_30-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;511.48462195489805;14.9195604068629;4.762198194033;13.326922907399194;69.93253930897;5.505733410855321
kgq_14-02-06_14-02-06_13-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;854.3140142959502;5.012078013860268;7.8513763793010005;3.547730957373699;424.16901703134806;2.909445430449076
bpr_23-10-08_23-10-08_04-02-08_04-02-08;574.3857371297499;8.415243503973143;5.2116198452499995;6.290998444340067;233.10158657651988;3.6459709517657264
lvt-b_31-02-08_24-02-08_08-10-08;260.4287678430819;17.477599519580398;2.84239573018867;16.418067379788948;32.3008280586049;7.972512082971848
hnd_14-03-04_14-03-04_14-03-04_14-03-04_14-03-04_14-03-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04_03-02-04;198.41941155459153;11.2068037811678;1.6752736537874997;10.480009727261605;48.372604162217996;5.156877733110648
etl_11-02-04_11-02-04_05-03-04_05-03-04_05-03-04;962.3191526165808;5.982589194783652;8.804477444788999;4.206751162884063;459.92026210421204;2.807777471210541
hbt_31-03-12_23-12-12_31-03-12_None_None_None;778.7196808754946;25.27621046787518;10.552250328923064;18.345016497959282;54.70366896028733;8.715555912170814
gee_24-03-12_15-03-12_24-03-12_07-12-12_07-12-12;642.49844194767;7.646463055120138;5.7126645222570005;6.287741155073028;262.05206344248796;3.191682980249136
srs-b+_12-02-06_13-02-06_03-02-06_02-02-06;1023.6506101966353;4.473396381731747;9.372529309275;3.7704640429269047;521.8538149483351;2.9093411485050433
hna_13-03-12_14-03-12_08-12-12_08-12-12_08-12-12;278.45683948440603;17.038784651994387;3.1078779483857506;15.362539131043524;34.95165139054875;6.179168464165717
ths-c_23-12-12_01-03-12_02-03-12;472.8980694771701;12.467674170203836;3.9265904685830013;10.872594692957252;77.07375258889348;4.730840276477387
srs-b_12-01-01_16-01-01_07-08-01;422.84959864636096;7.06127492292783;3.5543535890699993;7.612932477529376;168.32667822004802;3.5937383429636967
ffc_24-02-06_24-02-06_13-02-06_03-02-06_04-02-06;1139.515128803688;4.709335124563349;9.616453336392;3.2767467878731398;581.599057668547;2.8922601053062413
gee_24-02-08_16-02-08_24-02-08_08-10-08_08-10-08;542.2911590135201;6.504027393146582;5.73677480684;5.977690183932908;221.88955194567998;3.3428223564455752
tfj_16-02-06_29-02-06_31-02-06_01-02-06_01-02-06;744.6375744199199;5.97840404368401;8.120826178080002;4.341335322260779;350.46203445966006;3.148671819834979
dia-b3++_28-02-06_29-02-06_30-02-06_03-02-06_03-02-06;556.8005996011401;6.1720550795817015;4.260479522014;4.97006300895391;229.204523060241;3.2633192515023213
srs-a-c_13-02-04_05-03-04_05-03-04;2279.83939912113;3.8308852050522417;20.095729449257004;3.3523789390568326;1254.8529020715089;2.6416754717220807
hee_14-02-06_14-02-06_04-02-06_03-02-06_03-02-06_03-02-06;1702.164386392;3.8616879080728856;16.010100502750007;3.7711517349520385;919.0387860440801;2.7045239906162077
bpr_32-05-09_11-05-09_01-03-09_01-03-09;752.4066697431813;6.719315345008397;6.886325556497001;6.592970261016648;293.937975406215;3.1799940400572915
eta-c_13-02-05_02-04-05_01-04-05;727.135441438311;8.863132009190426;5.8577562541770005;7.765899360467492;246.44212910619999;3.525436013525642
hec_14-05-09_14-05-09_03-03-09_03-03-09_03-03-09;1835.96870637312;4.745744611625252;17.600303195520002;3.8000983363731278;983.3320247289321;2.813387277452432
tps-a_11-02-06_11-02-06_11-02-06_30-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1895.0994622311443;4.407133418842491;17.430233585272;3.3901726433689423;1031.2884272890303;2.7820417869257787
tpy_16-01-01_16-01-01_16-01-01_09-08-01_09-08-01_09-08-01;794.0294393265781;5.1741906960141275;7.441911814194;3.8153449493712985;396.9993566080861;3.0328618311899476
bat_28-03-09_28-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;849.8004989201253;5.768735473892952;8.077618095957;5.1398661058083395;386.44474797555006;3.070677934677972
hec_14-02-08_13-02-08_07-10-08_07-10-08_07-10-08;847.341007067372;5.027947944798754;7.695400861312;4.4831674065111535;421.09251311767906;3.1103336324060575
